5140000,,,,,4560000,,,,,5290000,,,,,5780000,,,,,6420000,,,,,6170000,,,,,4400000,,,,,3920000,,,,,4260000,,,,,4630000,,,,,4170000,,,,,3970000,,,,,3620000,,,,,3510000,,,,,3600000,,,,,3730000,,,,,3790000,,,,,3690000,,,,,3520000,,,,,3410000,,,,,3390000,,,,,3440000,,,,,3500000,,,,,3500000,,,,,3440000,,,,,3360000,,,,,3300000,,,,,3280000,,,,,3290000,,,,,3280000,,,,,3250000
718000,,,,,853000,,,,,913000,,,,,1100000,,,,,1280000,,,,,1490000,,,,,1620000,,,,,1870000,,,,,2120000,,,,,2370000,,,,,2600000,,,,,2910000,,,,,3170000,,,,,3550000,,,,,3950000,,,,,4120000,,,,,4260000,,,,,4440000,,,,,4650000,,,,,4860000,,,,,5060000,,,,,5190000,,,,,5260000,,,,,5310000,,,,,5370000,,,,,5420000,,,,,5430000,,,,,5410000,,,,,5360000,,,,,5280000,,,,,5200000
688000,,,,,770000,,,,,721000,,,,,774000,,,,,739000,,,,,764000,,,,,741000,,,,,759000,,,,,693000,,,,,582000,,,,,562000,,,,,563000,,,,,553000,,,,,579000,,,,,505000,,,,,442000,,,,,406000,,,,,401000,,,,,408000,,,,,415000,,,,,409000,,,,,388000,,,,,366000,,,,,354000,,,,,353000,,,,,356000,,,,,357000,,,,,350000,,,,,339000,,,,,328000,,,,,322000
12100,,,,,13300,,,,,14400,,,,,17200,,,,,17400,,,,,12000,,,,,12000,,,,,11600,,,,,12900,,,,,14000,,,,,11600,,,,,10200,,,,,9030,,,,,9460,,,,,9740,,,,,9400,,,,,8450,,,,,7420,,,,,6830,,,,,6650,,,,,6480,,,,,6090,,,,,5510,,,,,4940,,,,,4540,,,,,4320,,,,,4140,,,,,3900,,,,,3590,,,,,3270,,,,,3020
419000,,,,,495000,,,,,651000,,,,,740000,,,,,831000,,,,,953000,,,,,1100000,,,,,1280000,,,,,1430000,,,,,1530000,,,,,1720000,,,,,1860000,,,,,1970000,,,,,1930000,,,,,1980000,,,,,2050000,,,,,2090000,,,,,2100000,,,,,2080000,,,,,2060000,,,,,2030000,,,,,1990000,,,,,1950000,,,,,1920000,,,,,1870000,,,,,1820000,,,,,1770000,,,,,1730000,,,,,1690000,,,,,1650000,,,,,1600000
369000,,,,,389000,,,,,481000,,,,,518000,,,,,556000,,,,,567000,,,,,599000,,,,,702000,,,,,856000,,,,,1130000,,,,,1280000,,,,,1400000,,,,,1550000,,,,,1710000,,,,,1890000,,,,,2080000,,,,,2270000,,,,,2450000,,,,,2620000,,,,,2780000,,,,,2920000,,,,,3040000,,,,,3140000,,,,,3230000,,,,,3300000,,,,,3350000,,,,,3390000,,,,,3410000,,,,,3410000,,,,,3400000,,,,,3370000
65500,,,,,70600,,,,,83900,,,,,84700,,,,,91000,,,,,101000,,,,,112000,,,,,131000,,,,,155000,,,,,170000,,,,,185000,,,,,196000,,,,,213000,,,,,244000,,,,,274000,,,,,294000,,,,,310000,,,,,325000,,,,,343000,,,,,363000,,,,,380000,,,,,394000,,,,,403000,,,,,410000,,,,,418000,,,,,424000,,,,,428000,,,,,429000,,,,,426000,,,,,422000,,,,,417000
49600,,,,,67000,,,,,89600,,,,,107000,,,,,113000,,,,,116000,,,,,113000,,,,,96400,,,,,90000,,,,,87100,,,,,97200,,,,,93300,,,,,81600,,,,,73400,,,,,74000,,,,,73800,,,,,71500,,,,,68000,,,,,64100,,,,,60400,,,,,57300,,,,,54200,,,,,51100,,,,,47900,,,,,44900,,,,,42100,,,,,39500,,,,,37200,,,,,35000,,,,,32900,,,,,31000
419000,,,,,426000,,,,,514000,,,,,581000,,,,,657000,,,,,700000,,,,,740000,,,,,869000,,,,,1060000,,,,,1110000,,,,,1140000,,,,,1180000,,,,,1190000,,,,,1210000,,,,,1210000,,,,,1200000,,,,,1180000,,,,,1160000,,,,,1130000,,,,,1090000,,,,,1060000,,,,,1020000,,,,,981000,,,,,940000,,,,,903000,,,,,868000,,,,,835000,,,,,802000,,,,,772000,,,,,743000,,,,,717000
202000,,,,,245000,,,,,311000,,,,,362000,,,,,419000,,,,,495000,,,,,570000,,,,,668000,,,,,760000,,,,,840000,,,,,932000,,,,,990000,,,,,1020000,,,,,989000,,,,,946000,,,,,960000,,,,,963000,,,,,948000,,,,,917000,,,,,883000,,,,,853000,,,,,826000,,,,,804000,,,,,781000,,,,,759000,,,,,734000,,,,,711000,,,,,691000,,,,,673000,,,,,657000,,,,,641000
769000,,,,,803000,,,,,928000,,,,,814000,,,,,633000,,,,,709000,,,,,780000,,,,,872000,,,,,636000,,,,,623000,,,,,596000,,,,,494000,,,,,483000,,,,,483000,,,,,447000,,,,,437000,,,,,425000,,,,,412000,,,,,394000,,,,,381000,,,,,373000,,,,,365000,,,,,357000,,,,,350000,,,,,341000,,,,,332000,,,,,325000,,,,,318000,,,,,312000,,,,,306000,,,,,300000
14200,,,,,17900,,,,,20400,,,,,22800,,,,,22900,,,,,21200,,,,,21000,,,,,20900,,,,,21200,,,,,21400,,,,,23000,,,,,21200,,,,,21400,,,,,23200,,,,,22600,,,,,22200,,,,,21900,,,,,21400,,,,,20900,,,,,20700,,,,,20700,,,,,20500,,,,,20100,,,,,19700,,,,,19300,,,,,19100,,,,,18900,,,,,18700,,,,,18400,,,,,18100,,,,,17800
44800000,,,,,49100000,,,,,61000000,,,,,67300000,,,,,74200000,,,,,81300000,,,,,89900000,,,,,99000000,,,,,111000000,,,,,118000000,,,,,121000000,,,,,125000000,,,,,128000000,,,,,127000000,,,,,120000000,,,,,120000000,,,,,119000000,,,,,117000000,,,,,113000000,,,,,108000000,,,,,104000000,,,,,101000000,,,,,98000000,,,,,94800000,,,,,91400000,,,,,88200000,,,,,85300000,,,,,82700000,,,,,80400000,,,,,78000000,,,,,75600000
8840000,,,,,9090000,,,,,11200000,,,,,14100000,,,,,16400000,,,,,18600000,,,,,20200000,,,,,21500000,,,,,22500000,,,,,22000000,,,,,21700000,,,,,22800000,,,,,23800000,,,,,23700000,,,,,24500000,,,,,23700000,,,,,23000000,,,,,22500000,,,,,22200000,,,,,21900000,,,,,21400000,,,,,20800000,,,,,20100000,,,,,19600000,,,,,19100000,,,,,18700000,,,,,18200000,,,,,17700000,,,,,17300000,,,,,16800000,,,,,16400000
1850000,,,,,2300000,,,,,3200000,,,,,3670000,,,,,4140000,,,,,4630000,,,,,5360000,,,,,6980000,,,,,8890000,,,,,9060000,,,,,7640000,,,,,5590000,,,,,5500000,,,,,6420000,,,,,6880000,,,,,6230000,,,,,5220000,,,,,4480000,,,,,4310000,,,,,4550000,,,,,4740000,,,,,4580000,,,,,4170000,,,,,3790000,,,,,3630000,,,,,3660000,,,,,3730000,,,,,3680000,,,,,3500000,,,,,3290000,,,,,3150000
711000,,,,,736000,,,,,1120000,,,,,1120000,,,,,1400000,,,,,1860000,,,,,2120000,,,,,2390000,,,,,2640000,,,,,2960000,,,,,3320000,,,,,3800000,,,,,4190000,,,,,4870000,,,,,5580000,,,,,6090000,,,,,6580000,,,,,7120000,,,,,7690000,,,,,8270000,,,,,8810000,,,,,9300000,,,,,9730000,,,,,10100000,,,,,10500000,,,,,10800000,,,,,11100000,,,,,11300000,,,,,11400000,,,,,11500000,,,,,11500000
271000,,,,,300000,,,,,293000,,,,,287000,,,,,313000,,,,,310000,,,,,362000,,,,,364000,,,,,342000,,,,,287000,,,,,256000,,,,,274000,,,,,317000,,,,,356000,,,,,354000,,,,,325000,,,,,299000,,,,,295000,,,,,312000,,,,,334000,,,,,345000,,,,,339000,,,,,326000,,,,,318000,,,,,321000,,,,,329000,,,,,336000,,,,,337000,,,,,331000,,,,,324000,,,,,321000
114000,,,,,206000,,,,,273000,,,,,289000,,,,,305000,,,,,347000,,,,,426000,,,,,458000,,,,,462000,,,,,510000,,,,,548000,,,,,619000,,,,,666000,,,,,745000,,,,,832000,,,,,824000,,,,,826000,,,,,844000,,,,,881000,,,,,923000,,,,,955000,,,,,965000,,,,,960000,,,,,951000,,,,,949000,,,,,956000,,,,,961000,,,,,960000,,,,,949000,,,,,932000,,,,,918000
3860000,,,,,4330000,,,,,4050000,,,,,4150000,,,,,4550000,,,,,4520000,,,,,4260000,,,,,3560000,,,,,3020000,,,,,2820000,,,,,2740000,,,,,2710000,,,,,2790000,,,,,2810000,,,,,2570000,,,,,2440000,,,,,2380000,,,,,2380000,,,,,2420000,,,,,2440000,,,,,2420000,,,,,2360000,,,,,2310000,,,,,2290000,,,,,2300000,,,,,2300000,,,,,2300000,,,,,2270000,,,,,2230000,,,,,2200000,,,,,2180000
167000,,,,,183000,,,,,221000,,,,,255000,,,,,302000,,,,,309000,,,,,290000,,,,,275000,,,,,287000,,,,,283000,,,,,288000,,,,,286000,,,,,248000,,,,,224000,,,,,204000,,,,,225000,,,,,207000,,,,,187000,,,,,167000,,,,,150000,,,,,139000,,,,,132000,,,,,123000,,,,,112000,,,,,99700,,,,,89200,,,,,81300,,,,,75500,,,,,70000,,,,,63700,,,,,57000
9450000,,,,,11000000,,,,,9430000,,,,,7930000,,,,,8240000,,,,,9010000,,,,,10100000,,,,,8600000,,,,,7630000,,,,,6770000,,,,,6130000,,,,,5950000,,,,,5670000,,,,,5560000,,,,,5400000,,,,,5150000,,,,,4920000,,,,,4770000,,,,,4690000,,,,,4630000,,,,,4560000,,,,,4460000,,,,,4340000,,,,,4230000,,,,,4160000,,,,,4100000,,,,,4050000,,,,,3990000,,,,,3910000,,,,,3830000,,,,,3750000
71200,,,,,97700,,,,,121000,,,,,160000,,,,,253000,,,,,315000,,,,,399000,,,,,448000,,,,,557000,,,,,604000,,,,,661000,,,,,724000,,,,,875000,,,,,1100000,,,,,1200000,,,,,1140000,,,,,1110000,,,,,1100000,,,,,1110000,,,,,1130000,,,,,1140000,,,,,1120000,,,,,1090000,,,,,1060000,,,,,1040000,,,,,1020000,,,,,1000000,,,,,980000,,,,,951000,,,,,924000,,,,,902000
572000,,,,,799000,,,,,1210000,,,,,1600000,,,,,1760000,,,,,1540000,,,,,1610000,,,,,1650000,,,,,1730000,,,,,1730000,,,,,1420000,,,,,1150000,,,,,1190000,,,,,1620000,,,,,1990000,,,,,1810000,,,,,1640000,,,,,1540000,,,,,1560000,,,,,1650000,,,,,1730000,,,,,1730000,,,,,1660000,,,,,1570000,,,,,1520000,,,,,1530000,,,,,1540000,,,,,1540000,,,,,1500000,,,,,1450000,,,,,1400000
707000,,,,,947000,,,,,1240000,,,,,1490000,,,,,1790000,,,,,2160000,,,,,2660000,,,,,3230000,,,,,3830000,,,,,4310000,,,,,4510000,,,,,5270000,,,,,5940000,,,,,6630000,,,,,6920000,,,,,7350000,,,,,7800000,,,,,8260000,,,,,8640000,,,,,8910000,,,,,9090000,,,,,9250000,,,,,9360000,,,,,9410000,,,,,9410000,,,,,9340000,,,,,9200000,,,,,9050000,,,,,8900000,,,,,8730000,,,,,8560000
4020,,,,,5050,,,,,6000,,,,,7170,,,,,7900,,,,,7590,,,,,7100,,,,,8310,,,,,9630,,,,,10900,,,,,11300,,,,,12500,,,,,10900,,,,,13700,,,,,14500,,,,,15100,,,,,15300,,,,,15200,,,,,15300,,,,,16000,,,,,17000,,,,,17500,,,,,17400,,,,,17100,,,,,16900,,,,,17000,,,,,17300,,,,,17500,,,,,17300,,,,,16800,,,,,16300
18100,,,,,19400,,,,,31100,,,,,57700,,,,,110000,,,,,151000,,,,,191000,,,,,210000,,,,,264000,,,,,170000,,,,,188000,,,,,205000,,,,,216000,,,,,280000,,,,,312000,,,,,326000,,,,,305000,,,,,297000,,,,,303000,,,,,313000,,,,,323000,,,,,327000,,,,,323000,,,,,318000,,,,,317000,,,,,321000,,,,,325000,,,,,326000,,,,,324000,,,,,320000,,,,,317000
132000,,,,,164000,,,,,264000,,,,,366000,,,,,434000,,,,,425000,,,,,437000,,,,,467000,,,,,545000,,,,,600000,,,,,585000,,,,,507000,,,,,495000,,,,,598000,,,,,743000,,,,,705000,,,,,652000,,,,,618000,,,,,626000,,,,,649000,,,,,659000,,,,,646000,,,,,617000,,,,,588000,,,,,571000,,,,,564000,,,,,557000,,,,,543000,,,,,524000,,,,,503000,,,,,486000
216000,,,,,252000,,,,,295000,,,,,327000,,,,,367000,,,,,420000,,,,,479000,,,,,534000,,,,,609000,,,,,720000,,,,,808000,,,,,771000,,,,,733000,,,,,758000,,,,,760000,,,,,753000,,,,,730000,,,,,702000,,,,,673000,,,,,644000,,,,,615000,,,,,585000,,,,,556000,,,,,530000,,,,,506000,,,,,485000,,,,,465000,,,,,446000,,,,,428000,,,,,411000,,,,,396000
163000,,,,,146000,,,,,156000,,,,,171000,,,,,177000,,,,,162000,,,,,178000,,,,,174000,,,,,194000,,,,,194000,,,,,142000,,,,,91900,,,,,97800,,,,,107000,,,,,99400,,,,,92800,,,,,85600,,,,,76700,,,,,72300,,,,,74600,,,,,77500,,,,,76200,,,,,71800,,,,,67000,,,,,63600,,,,,62800,,,,,63300,,,,,63200,,,,,61400,,,,,58600,,,,,56100
140000,,,,,175000,,,,,265000,,,,,305000,,,,,326000,,,,,339000,,,,,338000,,,,,329000,,,,,311000,,,,,313000,,,,,310000,,,,,375000,,,,,347000,,,,,439000,,,,,441000,,,,,362000,,,,,349000,,,,,332000,,,,,298000,,,,,260000,,,,,242000,,,,,244000,,,,,252000,,,,,253000,,,,,239000,,,,,220000,,,,,207000,,,,,204000,,,,,205000,,,,,205000,,,,,199000
95900,,,,,109000,,,,,118000,,,,,133000,,,,,149000,,,,,167000,,,,,191000,,,,,219000,,,,,240000,,,,,248000,,,,,257000,,,,,262000,,,,,248000,,,,,251000,,,,,276000,,,,,286000,,,,,286000,,,,,282000,,,,,282000,,,,,284000,,,,,284000,,,,,281000,,,,,276000,,,,,271000,,,,,264000,,,,,259000,,,,,253000,,,,,247000,,,,,241000,,,,,234000,,,,,229000
129000,,,,,127000,,,,,149000,,,,,172000,,,,,198000,,,,,231000,,,,,274000,,,,,323000,,,,,312000,,,,,299000,,,,,398000,,,,,466000,,,,,575000,,,,,637000,,,,,690000,,,,,753000,,,,,821000,,,,,890000,,,,,953000,,,,,1010000,,,,,1060000,,,,,1100000,,,,,1150000,,,,,1180000,,,,,1210000,,,,,1240000,,,,,1250000,,,,,1260000,,,,,1260000,,,,,1260000,,,,,1250000
141000,,,,,157000,,,,,197000,,,,,240000,,,,,314000,,,,,424000,,,,,524000,,,,,590000,,,,,618000,,,,,642000,,,,,601000,,,,,569000,,,,,570000,,,,,596000,,,,,627000,,,,,589000,,,,,549000,,,,,513000,,,,,494000,,,,,493000,,,,,495000,,,,,487000,,,,,467000,,,,,443000,,,,,426000,,,,,417000,,,,,413000,,,,,408000,,,,,398000,,,,,384000,,,,,372000
233000,,,,,214000,,,,,246000,,,,,282000,,,,,293000,,,,,270000,,,,,270000,,,,,262000,,,,,281000,,,,,278000,,,,,242000,,,,,178000,,,,,141000,,,,,139000,,,,,151000,,,,,150000,,,,,150000,,,,,139000,,,,,125000,,,,,119000,,,,,121000,,,,,124000,,,,,123000,,,,,118000,,,,,110000,,,,,105000,,,,,104000,,,,,105000,,,,,105000,,,,,102000,,,,,97500
20000,,,,,19000,,,,,22300,,,,,25000,,,,,26000,,,,,25000,,,,,21800,,,,,20500,,,,,21900,,,,,24900,,,,,28400,,,,,29000,,,,,29900,,,,,30100,,,,,32800,,,,,36300,,,,,37800,,,,,38900,,,,,40000,,,,,41000,,,,,42300,,,,,44000,,,,,45800,,,,,47000,,,,,47900,,,,,48400,,,,,48900,,,,,49500,,,,,50200,,,,,50700,,,,,51000
141000,,,,,166000,,,,,202000,,,,,194000,,,,,190000,,,,,198000,,,,,189000,,,,,179000,,,,,179000,,,,,168000,,,,,158000,,,,,135000,,,,,123000,,,,,112000,,,,,116000,,,,,115000,,,,,111000,,,,,104000,,,,,96700,,,,,92300,,,,,90900,,,,,90600,,,,,89000,,,,,85500,,,,,81300,,,,,78000,,,,,76200,,,,,75300,,,,,74100,,,,,72300,,,,,69800
485000,,,,,547000,,,,,723000,,,,,836000,,,,,962000,,,,,1120000,,,,,1310000,,,,,1520000,,,,,1720000,,,,,1970000,,,,,2340000,,,,,2760000,,,,,3070000,,,,,3360000,,,,,3650000,,,,,4070000,,,,,4470000,,,,,4830000,,,,,5130000,,,,,5410000,,,,,5700000,,,,,5980000,,,,,6230000,,,,,6430000,,,,,6590000,,,,,6730000,,,,,6820000,,,,,6900000,,,,,6930000,,,,,6920000,,,,,6900000
426000,,,,,492000,,,,,492000,,,,,568000,,,,,666000,,,,,788000,,,,,931000,,,,,1110000,,,,,1370000,,,,,1520000,,,,,1750000,,,,,2010000,,,,,2290000,,,,,2680000,,,,,2850000,,,,,3180000,,,,,3500000,,,,,3790000,,,,,4040000,,,,,4270000,,,,,4490000,,,,,4680000,,,,,4840000,,,,,4980000,,,,,5080000,,,,,5150000,,,,,5180000,,,,,5190000,,,,,5170000,,,,,5120000,,,,,5070000
752000,,,,,995000,,,,,1260000,,,,,1450000,,,,,1680000,,,,,1680000,,,,,1800000,,,,,1970000,,,,,2240000,,,,,2450000,,,,,2590000,,,,,2700000,,,,,2630000,,,,,2490000,,,,,2570000,,,,,2700000,,,,,2750000,,,,,2670000,,,,,2510000,,,,,2380000,,,,,2340000,,,,,2360000,,,,,2380000,,,,,2350000,,,,,2270000,,,,,2180000,,,,,2130000,,,,,2110000,,,,,2110000,,,,,2080000,,,,,2040000
10500,,,,,8880,,,,,10100,,,,,14100,,,,,17600,,,,,20500,,,,,23400,,,,,27200,,,,,36500,,,,,41800,,,,,39500,,,,,32300,,,,,29000,,,,,32200,,,,,37900,,,,,37200,,,,,33000,,,,,28400,,,,,26300,,,,,27000,,,,,28500,,,,,28500,,,,,26700,,,,,24500,,,,,23300,,,,,23200,,,,,23700,,,,,23600,,,,,22700,,,,,21600,,,,,20700
594000,,,,,603000,,,,,689000,,,,,725000,,,,,780000,,,,,873000,,,,,996000,,,,,1130000,,,,,1280000,,,,,1430000,,,,,1640000,,,,,1920000,,,,,2340000,,,,,2800000,,,,,3160000,,,,,3500000,,,,,3910000,,,,,4340000,,,,,4740000,,,,,5080000,,,,,5350000,,,,,5570000,,,,,5780000,,,,,5940000,,,,,6080000,,,,,6170000,,,,,6210000,,,,,6210000,,,,,6180000,,,,,6130000,,,,,6060000
30000,,,,,46400,,,,,42700,,,,,35700,,,,,31700,,,,,24500,,,,,26000,,,,,29000,,,,,28600,,,,,27800,,,,,26300,,,,,24800,,,,,20000,,,,,20100,,,,,21400,,,,,21700,,,,,21700,,,,,20700,,,,,19200,,,,,18300,,,,,18200,,,,,18600,,,,,18800,,,,,18500,,,,,17800,,,,,17200,,,,,16800,,,,,16800,,,,,16800,,,,,16700,,,,,16400
92200,,,,,103000,,,,,122000,,,,,148000,,,,,172000,,,,,198000,,,,,228000,,,,,261000,,,,,298000,,,,,340000,,,,,384000,,,,,434000,,,,,490000,,,,,556000,,,,,629000,,,,,685000,,,,,738000,,,,,790000,,,,,843000,,,,,897000,,,,,947000,,,,,992000,,,,,1030000,,,,,1070000,,,,,1100000,,,,,1130000,,,,,1150000,,,,,1170000,,,,,1180000,,,,,1190000,,,,,1190000
72700,,,,,84700,,,,,102000,,,,,117000,,,,,132000,,,,,118000,,,,,115000,,,,,107000,,,,,102000,,,,,97400,,,,,109000,,,,,98400,,,,,94800,,,,,80600,,,,,68800,,,,,66100,,,,,66200,,,,,66500,,,,,64400,,,,,60400,,,,,56100,,,,,53600,,,,,52900,,,,,52900,,,,,52000,,,,,50200,,,,,48000,,,,,46300,,,,,45500,,,,,45000,,,,,44400
3900000,,,,,4520000,,,,,5910000,,,,,6910000,,,,,7930000,,,,,9220000,,,,,11100000,,,,,11100000,,,,,11000000,,,,,11400000,,,,,11700000,,,,,11900000,,,,,11700000,,,,,11400000,,,,,11500000,,,,,11200000,,,,,10800000,,,,,10300000,,,,,9910000,,,,,9550000,,,,,9240000,,,,,8950000,,,,,8670000,,,,,8360000,,,,,8090000,,,,,7850000,,,,,7640000,,,,,7450000,,,,,7250000,,,,,7070000,,,,,6880000
4270,,,,,4770,,,,,7190,,,,,8080,,,,,9220,,,,,10200,,,,,11800,,,,,12600,,,,,14700,,,,,15500,,,,,14100,,,,,13900,,,,,12700,,,,,11600,,,,,11200,,,,,11800,,,,,12200,,,,,12200,,,,,11500,,,,,10500,,,,,9800,,,,,9590,,,,,9570,,,,,9340,,,,,8760,,,,,8000,,,,,7360,,,,,7000,,,,,6830,,,,,6650,,,,,6310
205000,,,,,211000,,,,,334000,,,,,407000,,,,,399000,,,,,339000,,,,,360000,,,,,376000,,,,,415000,,,,,418000,,,,,326000,,,,,240000,,,,,210000,,,,,216000,,,,,221000,,,,,197000,,,,,173000,,,,,156000,,,,,145000,,,,,141000,,,,,139000,,,,,135000,,,,,126000,,,,,117000,,,,,110000,,,,,107000,,,,,105000,,,,,103000,,,,,98400,,,,,93400,,,,,89200
81200,,,,,85800,,,,,115000,,,,,144000,,,,,195000,,,,,218000,,,,,248000,,,,,263000,,,,,291000,,,,,325000,,,,,278000,,,,,232000,,,,,220000,,,,,279000,,,,,357000,,,,,336000,,,,,308000,,,,,287000,,,,,281000,,,,,290000,,,,,305000,,,,,314000,,,,,305000,,,,,287000,,,,,274000,,,,,271000,,,,,275000,,,,,278000,,,,,276000,,,,,268000,,,,,258000
46500,,,,,48000,,,,,58100,,,,,63200,,,,,59300,,,,,54000,,,,,53200,,,,,51300,,,,,53700,,,,,48400,,,,,43600,,,,,40800,,,,,39400,,,,,39400,,,,,37000,,,,,34700,,,,,33000,,,,,31700,,,,,30500,,,,,29500,,,,,28500,,,,,27400,,,,,26300,,,,,25300,,,,,24500,,,,,23900,,,,,23200,,,,,22400,,,,,21700,,,,,21100,,,,,20500
1100000,,,,,1270000,,,,,1860000,,,,,2230000,,,,,2560000,,,,,2700000,,,,,2810000,,,,,3090000,,,,,3410000,,,,,3340000,,,,,3290000,,,,,3030000,,,,,3040000,,,,,3150000,,,,,3430000,,,,,3330000,,,,,3180000,,,,,3030000,,,,,2930000,,,,,2880000,,,,,2840000,,,,,2780000,,,,,2670000,,,,,2560000,,,,,2460000,,,,,2380000,,,,,2330000,,,,,2270000,,,,,2200000,,,,,2120000,,,,,2050000
812000,,,,,878000,,,,,1010000,,,,,1150000,,,,,1290000,,,,,1450000,,,,,1700000,,,,,1900000,,,,,2060000,,,,,2260000,,,,,2640000,,,,,3120000,,,,,3670000,,,,,4200000,,,,,4710000,,,,,5210000,,,,,5800000,,,,,6400000,,,,,6970000,,,,,7480000,,,,,7930000,,,,,8340000,,,,,8710000,,,,,9050000,,,,,9340000,,,,,9580000,,,,,9760000,,,,,9900000,,,,,9980000,,,,,10000000,,,,,10000000
1790000,,,,,2150000,,,,,2940000,,,,,3260000,,,,,3610000,,,,,4090000,,,,,4520000,,,,,4910000,,,,,5250000,,,,,5020000,,,,,4780000,,,,,4940000,,,,,5220000,,,,,4860000,,,,,4510000,,,,,4450000,,,,,4450000,,,,,4420000,,,,,4310000,,,,,4130000,,,,,3940000,,,,,3800000,,,,,3710000,,,,,3640000,,,,,3560000,,,,,3450000,,,,,3330000,,,,,3230000,,,,,3160000,,,,,3100000,,,,,3040000
60700,,,,,70000,,,,,82200,,,,,94400,,,,,109000,,,,,129000,,,,,158000,,,,,182000,,,,,201000,,,,,231000,,,,,262000,,,,,271000,,,,,274000,,,,,291000,,,,,333000,,,,,349000,,,,,360000,,,,,366000,,,,,372000,,,,,379000,,,,,387000,,,,,390000,,,,,388000,,,,,383000,,,,,377000,,,,,371000,,,,,366000,,,,,361000,,,,,353000,,,,,345000,,,,,338000
1070000,,,,,1090000,,,,,1370000,,,,,1460000,,,,,1570000,,,,,1760000,,,,,2000000,,,,,2300000,,,,,2630000,,,,,2950000,,,,,3280000,,,,,3510000,,,,,3410000,,,,,3150000,,,,,2790000,,,,,2770000,,,,,2720000,,,,,2590000,,,,,2380000,,,,,2200000,,,,,2080000,,,,,1990000,,,,,1900000,,,,,1790000,,,,,1690000,,,,,1600000,,,,,1520000,,,,,1460000,,,,,1400000,,,,,1340000,,,,,1280000
922000,,,,,1180000,,,,,1110000,,,,,1150000,,,,,1220000,,,,,1200000,,,,,1050000,,,,,889000,,,,,889000,,,,,954000,,,,,997000,,,,,988000,,,,,1000000,,,,,936000,,,,,894000,,,,,909000,,,,,926000,,,,,926000,,,,,911000,,,,,886000,,,,,864000,,,,,858000,,,,,864000,,,,,866000,,,,,857000,,,,,841000,,,,,825000,,,,,815000,,,,,811000,,,,,808000,,,,,800000
177000,,,,,232000,,,,,254000,,,,,293000,,,,,302000,,,,,304000,,,,,295000,,,,,256000,,,,,254000,,,,,286000,,,,,302000,,,,,292000,,,,,287000,,,,,316000,,,,,314000,,,,,317000,,,,,319000,,,,,318000,,,,,314000,,,,,312000,,,,,314000,,,,,314000,,,,,314000,,,,,312000,,,,,309000,,,,,307000,,,,,305000,,,,,304000,,,,,302000,,,,,299000,,,,,296000
185000,,,,,195000,,,,,286000,,,,,343000,,,,,371000,,,,,423000,,,,,505000,,,,,580000,,,,,647000,,,,,676000,,,,,671000,,,,,650000,,,,,623000,,,,,617000,,,,,595000,,,,,572000,,,,,545000,,,,,519000,,,,,495000,,,,,475000,,,,,456000,,,,,437000,,,,,419000,,,,,400000,,,,,385000,,,,,370000,,,,,357000,,,,,345000,,,,,333000,,,,,322000,,,,,312000
415000,,,,,441000,,,,,516000,,,,,601000,,,,,698000,,,,,796000,,,,,898000,,,,,1050000,,,,,1240000,,,,,1430000,,,,,1730000,,,,,2160000,,,,,2680000,,,,,3270000,,,,,3930000,,,,,4690000,,,,,5590000,,,,,6570000,,,,,7630000,,,,,8720000,,,,,9830000,,,,,10900000,,,,,12000000,,,,,12900000,,,,,13800000,,,,,14600000,,,,,15300000,,,,,15800000,,,,,16300000,,,,,16700000,,,,,17000000
5080000,,,,,5500000,,,,,5940000,,,,,6760000,,,,,7700000,,,,,8750000,,,,,10400000,,,,,12300000,,,,,14100000,,,,,15500000,,,,,17200000,,,,,19700000,,,,,23000000,,,,,26400000,,,,,29900000,,,,,32800000,,,,,35800000,,,,,39100000,,,,,42400000,,,,,45600000,,,,,48500000,,,,,51000000,,,,,53200000,,,,,55100000,,,,,57000000,,,,,58600000,,,,,59700000,,,,,60500000,,,,,60900000,,,,,61100000,,,,,61100000
1550000,,,,,1410000,,,,,990000,,,,,1880000,,,,,1720000,,,,,2380000,,,,,2350000,,,,,1670000,,,,,1890000,,,,,1930000,,,,,2040000,,,,,1970000,,,,,1890000,,,,,1730000,,,,,1700000,,,,,1730000,,,,,1730000,,,,,1680000,,,,,1590000,,,,,1510000,,,,,1460000,,,,,1450000,,,,,1440000,,,,,1410000,,,,,1350000,,,,,1300000,,,,,1260000,,,,,1250000,,,,,1230000,,,,,1210000,,,,,1170000
261000,,,,,318000,,,,,303000,,,,,308000,,,,,311000,,,,,331000,,,,,312000,,,,,264000,,,,,258000,,,,,285000,,,,,309000,,,,,307000,,,,,298000,,,,,318000,,,,,313000,,,,,331000,,,,,344000,,,,,352000,,,,,357000,,,,,361000,,,,,368000,,,,,376000,,,,,385000,,,,,391000,,,,,395000,,,,,397000,,,,,399000,,,,,402000,,,,,405000,,,,,407000,,,,,407000
61800,,,,,67500,,,,,75700,,,,,91100,,,,,109000,,,,,130000,,,,,161000,,,,,225000,,,,,279000,,,,,296000,,,,,287000,,,,,267000,,,,,241000,,,,,302000,,,,,385000,,,,,398000,,,,,377000,,,,,341000,,,,,320000,,,,,322000,,,,,335000,,,,,340000,,,,,332000,,,,,315000,,,,,301000,,,,,296000,,,,,298000,,,,,301000,,,,,297000,,,,,289000,,,,,279000
